docid,lat,lng
44065,39.745709,-82.6452
44066,35.201752,-97.423605
44067,29.695328,-97.10343
44068,36.10319,-84.580315
44069,28.836811,-97.000786
44070,36.1016352,-86.867505
44071,39.750299,-74.906063
44072,33.651012,-117.846171
44073,27.341465,-82.544156
44074,30.389393,-96.067859
44075,42.252337,-71.821877
44076,42.249982,-71.82524
44077,39.806592,-89.645502
44078,41.581587,-81.204608
44079,36.620642,-121.918469
44080,41.078085,-81.527406
44081,41.078138,-81.527299
44082,39.011906,-77.439255
44083,39.011891,-77.439533
44084,42.372113,-71.071264
44085,38.607232,-121.260803
44086,42.51844,-71.043555
44087,41.155498,-73.774256
44088,32.797348,-96.805951
44089,36.620616,-121.918447
44090,36.620599,-121.918458
44091,36.620608,-121.91849
44092,43.4577,-76.51287
44093,29.675799,-95.419758
44094,38.839102,-88.777652
44095,45.422253,-122.766953
44096,45.425516,-122.765744
44097,39.0276575,-104.8224339
44098,38.9386925,-104.7572441
44099,38.8733384,-104.720866
44100,38.7186988,-104.7020138
44101,33.6997687,-117.8435219
44102,37.443209,-122.163078
44104,26.734363,-80.052466
44105,46.230229,-119.226637
44106,35.913227,-79.025081
44107,35.86823,-78.569286
44108,41.581635,-81.204665
44109,34.414255,-118.435794
44110,34.414255,-118.435778
44111,33.121144,-117.287468
44112,33.121135,-117.28751
44113,42.511696,-71.416466
44114,38.834241,-77.119134
44115,46.230409,-119.227595
44116,41.764264,-72.656601
44117,39.607611,-105.943742
44118,41.079753,-85.136878
44119,41.079762,-85.136963
44120,41.079746,-85.137068
44121,41.078731,-85.136634
44122,41.07875,-85.136551
44123,42.933932,-85.337482
44124,41.078716,-85.13674
44125,42.933499,-85.340884
44126,42.095284,-79.24157
44127,39.718408,-104.725254
44128,35.73435,-79.42796
44129,30.157451,-95.461366
44130,47.513098,-122.652068
44131,41.615982,-93.783109
44132,38.970321,-76.950178
44133,38.822073,-76.968021
44134,34.2693,-119.2498
44135,25.65321,-80.32895
44136,40.758681,-73.98135
44137,40.4526459,-79.986145
44138,39.850463,-84.187289
44139,33.647409,-117.837189
44140,38.605694,-121.518746
44141,38.605674,-121.518816
44142,40.400986,-79.58415
44143,40.069613,-75.468842
44144,32.658729,-117.102589
44145,30.313382,-97.734117
44146,34.032126,-118.468022
44147,33.69158,-117.88924
44148,33.691545,-117.889239
44149,41.796803,-88.101944
44150,38.60724,-121.52037
44151,38.607227,-121.52014
44152,35.092197,-106.617704
44153,38.606173,-121.51917
44154,38.606204,-121.518886
44155,38.606212,-121.518833
44156,38.606185,-121.519054
44157,38.606204,-121.518944
44158,38.606185,-121.519113
44159,38.606216,-121.518776
44160,38.606192,-121.518992
44161,38.606169,-121.519218
44162,38.81402209519804,-104.8308968300687
44163,38.607227,-121.520065
44164,38.607227,-121.52002
44165,38.60723,-121.51996
44166,38.606792,-121.52033
44167,38.606823,-121.52044
44168,38.607102,-121.520579
44169,38.607141,-121.520558
44170,38.607227,-121.52033
44171,38.607224,-121.52019
44172,40.728024,-111.886417
44173,42.24668,-73.77875
44174,33.896952,-118.164574
44175,39.152009,-84.444756
44176,39.150999,-84.44573
44177,39.148315,-84.443932
44178,38.81400092640981,-104.8308819729177
44179,39.607475,-105.944085
44180,34.19945,-118.345314
44181,40.040979,-76.305748
44182,40.040971,-76.305727
44183,48.507864,-122.613612
44184,42.095306,-79.24159
44185,39.718414,-104.725294
44186,40.100136,-83.115442
44187,40.100169,-83.11545
44188,42.964189,-78.688037
44189,38.186095,-122.253609
44190,38.186209,-122.253651
44191,41.71126,-111.828648
44192,43.01855,-77.43829
44193,37.6600023,-121.0371597
44194,30.509129,-99.772888
44195,29.676173,-98.634454
44196,37.279645,-76.740153
44197,25.865643733,-80.3221872023
44198,40.1886,-74.8688
44199,44.76193,-85.6198
44200,30.322426,-81.445467
44201,26.43610022185293,-81.77302183196377
44202,27.949314,-82.504671
44203,28.11998,-80.69928
44204,42.390584,-71.086001
44205,36.069806,-80.111938
44206,27.99694,-82.37288
44207,30.17242,-97.630913
44208,34.04743,-118.52493
44209,25.791386,-80.134074
44210,39.09616,-76.84088
44211,26.435221,-81.773213
44212,41.979442,-73.882161
44213,40.798547,-73.412347
44214,39.47167,-80.15369
44215,36.083123,-115.120381
44216,36.28107202,-78.6033953
44217,45.8029863522049,-108.535790549728
44218,46.5825454819072,-111.946627398229
44219,47.877436435,-122.179395431
44220,33.0228665,-97.2815015
44221,33.0206445,-97.281133
44222,33.0226,-97.280767
44223,33.0210655,-97.2823065
44224,33.0219645,-97.2798715
44225,33.022261146,-97.280363358
44226,33.023012,-97.281956
44227,41.947444222,-88.721124851
44228,42.699555,-73.165655
44229,40.28558,-75.392923
44230,40.562629181,-75.340556847
44231,40.674237235,-75.494330389
44232,40.399609047,-75.928718914
44233,40.343980446,-76.001427498
44234,39.711841154,-86.374815099
44235,34.0872898,-117.6958345
44236,34.240706,-118.557315
44237,36.9089923,-121.7547566
44238,34.032055,-118.467986
44239,34.032064,-118.46791
44240,34.032215,-118.468157
44241,47.2593,-122.43424
44242,42.527287,-71.25655
44243,33.44377,-112.305675
44244,33.443704,-112.305644
44245,47.542318,-122.32446
44246,39.61063,-105.035898
44247,33.697389,-117.914755
44248,45.444555,-122.642393
44249,38.92429,-76.894637
44250,38.898193,-76.883494
44251,40.4163682,-79.9492124
44252,37.1853831,-113.0019953
44253,37.184473,-113.0005939
44254,37.1830265,-113.003014
44255,47.70779,-122.321726
44256,47.707814,-122.321637
44257,30.180319,-97.773122
44258,34.032553,-118.468383
44259,40.661476,-111.87863
44260,26.703852,-80.05357
44261,26.703699,-80.053241
44262,26.703694,-80.053221
44263,26.722748,-80.052986
44264,27.162895,-80.223455
44265,26.465596,-81.770454
44266,26.459619,-81.773095
44267,26.45959,-81.773129
44268,26.465603,-81.770459
44269,26.465563,-81.770467
44270,25.942504,-80.122259
44271,25.954377,-80.120726
44272,25.954461,-80.120684
44273,25.930327,-80.124522
44274,25.93808,-80.122338
44275,26.713319,-80.322585
44276,26.713341,-80.322764
44277,47.706929,-122.320888
44278,47.706948,-122.320856
44279,29.156126,-80.971241
44280,25.930331,-80.124653
44281,26.707398,-80.06069
44282,26.707369,-80.060536
44283,26.707369,-80.060637
44284,26.707365,-80.060644
44285,28.825271,-81.315006
44286,28.825347,-81.314924
44287,26.527501,-80.063375
44288,40.661744,-111.498247
44289,33.477195,-112.074613
44290,33.47718,-112.074607
44291,26.755067,-80.060886
44292,25.869489,-80.175248
44293,25.869511,-80.175326
44294,40.72074,-73.304634
44295,28.093362,-80.630846
44296,28.76375,-81.21896
44297,28.763753,-81.218944
44298,39.96932,-75.212425
44299,39.460007,-82.231485
44300,39.459997,-82.23158
44301,37.484194,-122.150289
44302,33.999938,-118.482073
44303,33.999839,-118.482013
44304,29.724617,-95.492792
44305,37.480935,-122.171059
44306,34.085432,-118.071755
44307,38.34415,-75.60165
44308,33.21947,-117.22491
44309,43.39174,-124.25738
44310,38.9564819,-76.7075866
44311,47.546291,-122.351988
44312,27.741842,-82.749261
44313,32.935833,-97.272222
44314,32.954722,-97.272778
44315,41.685101,-87.720354
44316,33.822152,-116.549076
44317,38.710872,-75.0999189
44318,32.999687,-117.057071
44319,33.411917,-111.924513
44320,40.560169,-105.041025
44321,41.541817,-72.99009
44322,27.698657,-97.349503
44323,40.711411,-112.019516
44324,41.138672,-73.346666
44325,39.859074,-105.06128
44326,32.605087,-97.078656
44327,40.130182,-111.641793
44328,40.130203,-111.639813
44329,44.048466,-73.460976
44330,21.334004,-158.086166
44331,21.334198,-158.086257
44332,37.098647,-113.554966
44333,38.968936,-76.949407
44334,38.968888,-76.949506
44335,38.968888,-76.94941
44336,42.246025,-122.786545
44337,42.246105,-122.786601
44338,37.961257,-122.555799
44339,37.961305,-122.555857
44340,31.281417,-92.475308
44341,32.2594,-110.811089
44342,35.571211,-77.397995
44343,34.022642,-118.031488
44344,42.097733,-79.23767
44345,39.64848,-106.58748
44346,41.25464,-110.96956
44347,34.605389,-118.151567
44348,35.749535,-79.173401
44349,35.750113,-79.175563
44350,39.1909386,-76.8181249
44351,38.8430792,-76.8681774
44352,29.202914,-81.098909
44353,36.331636,-119.286821
44354,34.032499,-118.468297
44355,35.264178,-81.194357
44356,35.263768,-81.192851
44357,35.263694,-81.190555
44358,33.947407,-118.343094
44359,33.947224,-118.34255
44360,44.04852,-73.46112
44361,44.048405,-73.46113
44362,32.941174,-97.005282
44363,32.941183,-97.005357
44364,32.941219,-97.005271
44365,39.337561,-82.073242
44366,39.337545,-82.073212
44367,42.097733,-79.23768
44368,38.13441,-121.271805
44369,44.277808,-84.262531
44370,38.882931,-75.83129
44371,39.02491,-77.1487
44372,30.184442,-95.485415
44373,30.17515,-95.480346
44374,42.762575,-84.498752
44375,42.762527,-84.498757
44376,45.061929,-110.761419
44377,45.062133,-110.761781
44378,37.098648,-113.555038
44379,39.210606,-76.86615
44380,40.52552,-105.07961
44381,39.165671,-84.510361
44382,32.25933,-110.81109
44383,44.413971,-71.195179
44384,39.822368,-84.12576
44385,40.879733,-74.268648
44386,40.879622,-74.268646
44387,41.954063,-70.714965
44388,41.979153,-70.687956
44389,44.07396,-123.109163
44390,42.521658,-83.349086
44391,40.486192,-74.28027
44392,45.52743,-122.477543
44393,37.7011,-121.91819
44394,48.2919713076044,-115.859352476558
44395,39.7398384923642,-104.960573304117
44396,41.8904917598125,-83.4191694980562
44397,41.9842115832954,-84.6634200810971
44398,41.7793108863473,-85.4274944720499
44399,41.8516777194267,-85.8654994206168
44400,41.8391632915484,-86.3419059866709
44401,41.8006872480772,-86.6099809643885
44402,41.771703299854,-86.7326769528977
44403,41.7970504220785,-86.7438280002684
44404,41.9560149772278,-86.5516370527346
44405,41.9832590488682,-86.1244732392704
44406,42.4020062418865,-86.2732006383038
44407,42.4021720500275,-86.2749025852582
44408,42.1324937177301,-85.6364659768905
44409,42.225381110955,-85.6829677145255
44410,42.1748930987552,-85.5687853042856
44411,42.2269054041272,-85.5370987047274
44412,42.2586388814694,-85.5289750765615
44413,42.2883146096594,-85.4645017951723
44414,42.2883932297747,-85.4319980772484
44415,42.2448474546698,-85.5911786340632
44416,42.252199996314,-85.6415290539005
44417,42.2542945162935,-85.6781314550981
44418,42.3055172723207,-85.6651133202755
44419,42.2841626910369,-85.5814574158842
44420,42.2881130761454,-85.5868125133121
44421,42.2928810955845,-85.5809609011941
44422,42.2978463031008,-85.5762306080572
44423,42.2963503161792,-85.5755683051784
44424,42.3702486663656,-85.3877414010907
44425,42.3573745454474,-85.2684456515698
44426,42.3196576697505,-85.1958112727234
44427,42.5194105196873,-85.8567974792842
44428,42.6634464740964,-85.6477906078552
44429,42.6720078734981,-85.6601666547284
44430,42.6399756995586,-85.9792173686368
44431,42.7263126742023,-86.0973885836517
44432,42.8578225500037,-85.7152807103344
44433,42.8615519504032,-85.7198242214079
44434,42.8834576488359,-85.7666221707059
44435,42.884168969325,-85.7547346143787
44436,42.9029288472268,-85.7767500943429
44437,42.8886152819897,-85.5632615396619
44438,42.8668423416758,-85.5396330670596
44439,42.8839348934451,-85.531677890625
44440,42.9121301823565,-85.529132538777
44441,42.9122992954509,-85.6071374927426
44442,42.9504418011603,-85.615982908505
44443,42.9437811685659,-85.6760503040183
44444,42.9604801630316,-85.6803097522156
44445,42.9638022394543,-85.681876898371
44446,43.0047734593088,-85.5911519130063
44447,43.0379456396974,-85.6136536816516
44448,43.0334460383208,-85.6251075169441
44449,43.0327583987682,-85.6238041427109
44450,43.0253424213839,-85.6900343259768
44451,43.0140621862442,-85.7260569851029
44452,43.0162286082715,-85.7269171648523
44453,40.80588,-72.85978
44454,32.93326,-80.69257
44455,47.180071,-122.552103
44456,48.151766,-122.1815615
44457,33.948251287,-118.0017966
44458,33.9959735,-83.3337805
44459,34.044750841,-84.308813658
44460,42.958060772,-71.441933586
44461,42.660365882,-71.109430972
44462,32.208396458,-95.836805084
44463,41.796972913,-88.120275582
44464,33.683949993,-95.543254545
44465,40.787039,-74.45358
44466,41.0654174,-74.1293638
44468,25.7699498,-80.1382789
44469,39.489658,-119.79427
44470,38.930146,-77.227492
44471,40.66106,-111.87916
44472,36.018385,-115.266366
44473,37.351779,-121.921901
44474,37.351846,-121.921942
44475,47.199421,-122.295091
44476,47.199423,-122.295043
44477,35.480373,-82.5532
44478,33.414829,-86.806147
44479,35.481306,-82.553165
44480,39.965483,-82.969111
44481,39.965491,-82.969132
44482,34.048175,-118.46149
44483,32.649925,-85.377266
44484,32.6499,-85.37732
44485,32.686115,-85.4239
44486,32.686108,-85.423965
44487,32.645684,-85.382115
44488,32.645645,-85.38217
44489,32.646405,-85.37903
44490,32.646458,-85.378975
44491,33.49488,-112.3862
44492,32.846267,-80.018471
44493,36.37913,-75.83083
44495,39.562031,-76.993226
44496,39.83314,-75.0991
44497,39.902932,-95.803729
44498,33.0843712,-80.110762
44501,33.0550871,-80.1562817
44503,33.6643337,-117.6857882
44504,25.7824444,-80.1900394
44505,41.393471,-81.441641
44506,37.322696,-121.976149
44507,35.561108,-80.85287
44508,41.54952,-81.4439
44509,41.130322,-85.164692
44510,30.156328,-92.089973
44511,39.606395,-79.967049
44512,42.995704,-78.783113
44513,26.118343,-80.139006
44514,38.29667,-76.63264
44515,34.05136,-118.43854
44516,32.435554,-110.943075
44517,39.77986,-93.552847
44518,34.143792,-118.255937
44519,34.143733,-118.25629
44520,43.658323,-116.339857
44521,42.545931,-114.459993
44522,42.584115,-114.362628
44523,32.8003321,-117.2349199
44524,42.361494,-71.144828
44525,26.295954,-80.12103
44526,26.295742,-80.12112
44527,39.335648,-84.43876
44528,39.33533,-84.43822
44529,46.850446,-96.882598
44530,46.85039,-96.882579
44531,33.10301,-96.793915
44532,36.154585,-86.771998
44533,44.57349,-123.26235
44534,37.971065,-103.545093
44535,37.971014,-103.545088
44536,29.757465,-95.362864
44537,43.70409,-72.295151
44538,43.703913,-72.295331
44539,40.083762,-82.812538
44540,40.495453,-104.927937
44541,33.74483,-118.09959
44542,32.698527,-117.146526
44543,32.749876289,-96.82332714
44544,39.156231,-84.612213
44545,37.9020256,-122.0638142
44546,37.861517,-122.267566
44547,37.861532,-122.267613
44548,38.115037,-121.39468
44549,26.295895,-80.121
44550,26.295715,-80.12118
44551,26.295765,-80.12123
44552,45.766011,-122.865287
44553,36.034878,-115.04812
44554,38.988267,-76.497552
44555,38.98813,-76.497512
44556,38.987545,-76.46595
44557,38.98754,-76.46594
44558,38.985573,-76.465377
44559,38.985498,-76.465257
44560,45.499127,-122.432351
44561,45.499147,-122.432229
44562,45.49912,-122.432326
44563,34.107824,-118.06247
44564,28.032223,-82.422941
44565,39.752121,-94.215229
44566,39.753226,-94.215399
44567,29.757535,-95.362865
44568,40.447036,-80.008935
44569,40.447085,-80.008974
44570,41.444414,-74.420214
44571,40.004622,-104.994258
44574,39.701847,-74.896034
44575,39.700909,-74.896078
44576,29.2350334,-81.1005929
44577,41.876317,-87.632933
44578,41.876306,-87.632975
44579,37.41096,-122.001623
44580,39.953163,-75.15827
44581,33.648804,-111.926273
44582,33.649545,-111.926677
44583,30.204497,-97.650816
44584,30.52389,-87.903755
44585,30.523886,-87.90388
44586,42.726754,-87.947882
44587,42.99957,-78.741892
44588,33.49489,-112.3863
44589,46.225504,-119.118868
44590,42.123458,-72.60279
44591,42.12294,-72.601972
44592,42.122913,-72.602027
44593,42.122878,-72.60206
44594,37.377177,-86.826293
44595,41.470946,-90.448239
44596,43.12809,-89.351204
44597,41.48597,-81.92297
44598,41.486014,-81.922963
44599,30.527117,-87.90333
44600,30.527128,-87.90339
44601,30.527115,-87.90344
44602,40.925903,-72.68885
44603,41.783146,-87.909
44604,34.048828,-117.292588
44605,40.112825,-88.288773
44606,37.14456,-93.267502
44607,40.331654,-105.528674
44608,41.1470055856274,-81.3353784686084
44609,41.1751807341358,-83.4253472416771
44610,42.2474129078616,-84.4081193783873
44611,42.2467748156536,-84.4079622883991
44612,42.2458598807984,-84.4031673772989
44613,42.2463880320275,-84.4010320648483
44614,42.1656488763362,-84.4057245500875
44615,42.2994146382286,-84.0250439937815
44616,42.3282218285836,-83.8714240054241
44617,42.2843037934116,-83.8003677240565
44618,42.2491269071066,-83.7391212679082
44619,42.2453594058098,-83.7367265968293
44620,42.2314735969238,-83.7382804392006
44621,42.2341103516494,-83.7255444207796
44622,42.1741680306791,-83.3913366002987
44623,41.9880944747305,-70.9768874025538
44624,41.9046935091208,-71.0081369011772
44625,41.9846850410118,-70.9640750615144
44626,41.7321426285506,-70.8225489230782
44627,41.7115839839407,-70.7731239146753
44628,41.7025079975891,-70.7674216121867
44629,41.7590605508244,-70.7242194758415
44630,41.5604020805565,-70.6199186358808
44631,41.5483549984171,-70.6038853032863
44632,41.3467973187482,-70.8363630712247
44633,41.3432786987839,-70.8134920829585
44634,41.3806674740652,-70.6750520317842
44635,41.4176118034719,-70.667146231388
44636,41.4546624018309,-70.567229736819
44637,42.3253292483989,-83.3641011126121
44638,42.3254852904498,-83.3541196906482
44639,42.3861861826526,-83.5190670585719
44640,42.3828720641934,-83.5163963195608
44641,42.3871564536342,-83.5042602463667
44642,42.3960756934761,-83.500804209084
44643,42.3959591382406,-83.4991700982977
44644,42.3782162328368,-83.4474861956304
44645,42.3736386475354,-83.4448521895757
44646,42.3587382962169,-83.4501958060758
44647,42.3691508147197,-83.3618612844063
44648,42.3683474890342,-83.3467091240263
44649,42.3876282310221,-83.2781814953192
44650,42.2984799816296,-83.2756181941934
44651,42.3008167541243,-83.2651146457433
44652,42.3186065881501,-83.1855219913607
44653,42.3119970284282,-83.1846869171035
44654,42.3079592907818,-83.1860283426551
44655,42.3010021790826,-83.204459010864
44656,42.2931164418405,-83.201359489053
44657,42.2977883177663,-83.2303562212286
44658,42.2636319438139,-83.2126029420035
44659,42.117026880221,-83.2123754013196
44660,40.9275197036539,-72.6860088325502
44661,42.3358903215709,-83.0288365189802
44662,42.4049682521228,-82.9166864140783
44663,42.4563582491183,-82.9127470974748
44664,42.464851287764,-82.9546162599932
44665,42.5315387422353,-83.0316873779402
44666,42.5420418315157,-83.1084089055126
44667,42.5445457396023,-83.1080952947155
44668,42.5445427084773,-83.1113545731143
44669,42.5424047214789,-83.1151003636498
44670,42.5525758555728,-83.1754773087821
44671,42.553102040537,-83.1756164481605
44672,42.5636041694384,-83.1824450814604
44673,42.5439625516031,-83.2093157505169
44674,42.4880572919332,-83.1968102037022
44675,42.488300437052,-83.1927797705737
44676,42.4599596906846,-83.1368716166967
44677,42.4620112697441,-83.1254093917883
44678,42.4605418072109,-83.1190715384374
44679,42.5878922229557,-82.9002975161865
44680,42.5906101230733,-83.0104297840878
44681,42.6276852668461,-82.8924388496374
44682,42.5805020017583,-83.2439165523946
44683,42.5776759535877,-83.1488537721743
44684,42.5635703641077,-83.149464294872
44685,42.5905870960118,-83.1282245901463
44686,42.6022158714616,-83.161264214076
44687,42.6410045309457,-83.1681181972745
44688,42.6788463216138,-83.1326762040889
44689,42.6730498503831,-83.1328466505832
44690,42.6768832198956,-83.2197487932496
44691,42.6712321121315,-83.2157590618511
44692,42.6702267300867,-83.2157785183039
44693,42.6460828322704,-83.3350765085025
44694,42.6502616033578,-83.3300958522289
44695,42.5857244774909,-83.3834470094185
44696,42.6150560431604,-83.4287329238825
44697,42.5426796791748,-83.4785737043528
44698,42.480459215085,-83.4537403369896
44699,42.4486774366907,-83.4328056354784
44700,42.4696438456362,-83.3951828152872
44701,42.488845699541,-83.5001915191443
44702,42.4599364008192,-83.9289367876944
44703,42.5793011591608,-83.8548353421537
44704,42.6075138200505,-83.9283764888483
44705,37.752906,-121.467661
44706,37.74579,-77.4724
44707,39.10322,-77.52516
44708,30.6336175,-87.67547
44709,40.871646,-72.798975
44710,28.65385,-81.46808
44711,41.956199,-91.65781
44712,32.772661931,-117.132084618
44713,32.815852458,-97.416840877
44714,32.870046434,-96.769071819
44715,32.870644486,-96.769234753
44716,32.869205,-96.767052
44717,32.749764543,-97.083676338
44718,32.749630045,-97.080841864
44719,40.615325771,-79.173682315
44720,42.368072703,-71.077092994
44721,42.3432895,-71.101514
44722,41.574889,-72.5019262
44723,39.4558061,-75.7174323
44724,38.4077457,-122.3683134
44725,38.3973306,-122.3576557
44726,28.2716755,-82.7195451
44727,41.586663,-93.628271
44728,41.586647,-93.628239
44729,41.587845,-93.6216
44730,41.587977,-93.622486
44731,42.29595,-71.1925
44732,40.463382,-74.449723
44733,37.659688,-122.073111
44734,37.659455,-122.072951
44735,37.65953,-122.072919
44736,37.659699,-122.072919
44737,37.659564,-122.072985
44738,40.601542,-74.700036
44739,40.601516,-74.699975
44740,37.303712,-76.729733
44741,38.306577,-104.614534
44742,34.167173,-101.750132
44743,39.928043445,-86.10890804
44744,35.84038023,-90.70650451
44745,36.876028,-76.304565
44746,40.4223388,-111.8834079
44747,40.451772,-79.9875322
44748,39.6354558,-75.6601749
44749,39.1102166,-77.1818813
44750,36.170311,-115.150157
44751,25.7727956,-80.2060345
44752,34.129713,-118.210563
44753,34.129677,-118.210761
44754,38.55582,-121.694725
44755,38.34496,-121.975655
44756,40.711916,-112.020018
44757,41.630969,-73.914406
44758,32.021194,-80.844
44759,38.30657,-104.61459
44760,36.32922,-76.224292
44761,36.552325,-121.921658
44762,30.180322,-97.773157
44763,39.921438,-104.976469
44764,38.593757,-121.505824
44765,38.593594,-121.505653
44766,38.593548,-121.505574
44767,38.593617,-121.505645
44768,41.329519,-81.721645
44769,37.805,-122.270485
44770,27.944187,-82.45108
44771,27.944178,-82.451101
44772,27.944197,-82.451026
44773,27.944033,-82.451396
44774,37.698153,-121.855265
44775,30.265199,-97.742821
44776,30.265132,-97.742883
44777,41.443016,-81.572952
44778,42.123237,-72.601701
44779,42.123213,-72.601637
44780,40.909786,-73.811262
44781,40.559513,-81.22046
44782,38.307751,-104.5707
44783,40.0135,-81.593677
44784,41.0600539151489,-75.5987461774684
44785,33.709447,-117.852017
44786,32.93803,-97.077848
44787,32.927983,-96.818709
44788,33.064173,-96.771756
44789,38.83323201,-77.2381193
44790,28.5496221,-81.3861388
44791,38.295941,-122.284535
44792,32.904219,-117.203507
44793,45.026172,-84.675625
44794,45.026181,-84.675582
44795,32.974535,-97.035998
44796,32.974553,-97.035966
44797,44.760253,-85.62237
44798,32.974589,-97.03603
44799,40.776558,-73.44999
44800,40.776546,-73.449974
44801,43.052736,-76.155003
44802,39.56519,-104.89283
44803,25.958436,-80.125531
44804,34.769612,-84.925705
44805,33.070518,-96.834569
44806,41.96122,-88.722632
44807,41.961228,-88.722664
44808,41.960677,-88.722802
44809,37.481232,-122.154709
44810,37.481145,-122.154711
44811,38.974273,-76.562908
44812,35.9749,-86.566579
44813,35.9752582,-86.5648355
44814,44.6692051,-73.4720778
44815,39.2950263,-76.5478517
44816,39.0003833,-76.9180057
44817,38.892103,-77.1280218
44818,36.0457271,-79.6101076
44819,32.8654225,-79.9128972
44820,27.8737457,-82.7603714
44821,32.903791,-117.191808
44822,42.310999,-71.263907
44823,32.869486,-117.223247
44824,37.99703,-121.717836
44825,25.958459,-80.125677
44826,32.584457,-117.116405
44827,32.584529,-117.116341
44828,40.705674,-89.525057
44829,37.37716,-86.82632
44830,35.878382,-78.8549
44831,35.878396,-78.854831
44832,40.600214,-79.192448
44833,39.475815,-107.271373
44834,37.48108,-122.154712
44835,40.176576,-79.855189
44836,33.883978,-118.132957
44837,33.363342,-84.56141
44838,33.363377,-84.561524
44839,41.95443,-71.343993
44840,33.606885,-111.723056
44841,33.606444,-111.722638
44842,34.361953,-89.537896
44843,25.599951,-80.352392
44844,31.6799909,-110.6534434
44845,38.90158,-76.911951
44846,39.57938,-104.96203
44847,40.7803975,-73.9777289
44848,34.14061687,-118.2742956
44849,41.5495271963344,-81.4440613261993
44850,35.8084208710653,-83.5787331890505
44851,35.8076073596169,-83.5797587748517
44852,35.7071607742383,-83.543696446114
44853,35.7351298987626,-83.4536300047338
44854,35.7524632932533,-83.7636172871642
44855,35.7075200222785,-83.5114088515913
44856,35.9758092443837,-83.6070722124112
44857,36.2254285349065,-83.2562651281811
44858,36.186867908353,-82.7671347526061
44859,41.4811120369748,-81.827372577943
44860,43.8290970988524,-83.2708739860912
44861,44.0460142786089,-82.9898491833189
44862,42.815863139952,-82.5154992094518
44863,42.7017897992685,-83.2793597912243
44864,42.7004914633869,-83.276513867489
44865,42.718813108832,-83.2637030583161
44866,42.7472813843993,-83.2802750809556
44867,42.8222848632381,-83.5588545768312
44868,42.9008518598245,-83.631793395606
44869,42.941033303183,-83.6452419221371
44870,42.93998751452,-83.6433806269776
44871,42.9391336321816,-83.6790837010173
44872,42.9453193815455,-83.6796458108155
44873,43.001080594117,-83.7782279564615
44874,42.9828151953713,-83.7155506069895
44875,43.024276942989,-83.6790590161097
44876,42.970832772138,-83.6524047822786
44877,42.9197812944013,-83.9845329811662
44878,43.0065644504623,-84.181399798233
44879,43.2490644675693,-83.781047166391
44880,43.2543658284238,-83.7809688973291
44881,43.4440381679247,-83.9727365864755
44882,43.4681714890432,-83.9747922090445
44883,43.4842858937629,-83.9664609965893
44884,43.5176414499439,-84.1192914982514
44885,43.414214038255,-84.2291733789922
44886,43.3797178969894,-84.660876683197
44887,43.3902959783613,-84.6671981736548
44888,43.4074133604501,-84.6472158395183
44889,43.6074241351031,-84.7096444623686
44890,43.6100329011999,-84.2397576503156
44891,44.2753529331217,-85.4074146958844
44892,44.657580960565,-84.7103360142552
44893,44.6580391789952,-84.7089410976003
44894,44.3780668149018,-83.3325045344038
44895,44.2658009931875,-86.3118555928759
44896,44.2844259900135,-86.2475816607672
44897,44.9138589437618,-85.6530383092242
44898,45.299966636619,-85.2787709328542
44899,45.3204089330071,-85.2584430226565
44900,45.7676651776979,-84.7409161163712
44901,46.5501611100662,-87.4620276365012
44902,46.534855947319,-89.2831325550669
44903,47.1035771660485,-88.5953920483912
44904,47.1052308756237,-88.5908262880124
44905,33.2102711605049,-92.6643279116434
44906,46.977979,-120.542576
44907,30.303737,-97.941771
44908,40.1636046,-76.15389484
44909,32.803178,-81.948763
44910,40.389124,-122.288043
44911,33.92816,-84.379988
44912,33.349290603,-84.122483041
44913,33.34805043,-84.122452205
44914,33.347945136,-84.122548575
44915,33.349635044,-84.122421929
44916,33.348261815,-84.122394322
44917,33.349534976,-84.122838364
44918,32.6944085,-97.022675
44919,42.019228,-71.4979755
44920,40.221700351,-76.858373984
44921,40.043068954,-76.725940341
44922,40.110712625,-76.485030534
44923,41.4181893495063,-81.7297738871863
44924,39.26756,-81.528507
44925,42.72702,-87.95519
44926,44.0229366236635,-88.5841673798783
44927,44.260458,-88.43831
44928,42.5217585502358,-88.9878032393059
44929,34.483755,-83.582724
44930,28.305721,-82.702886
44931,36.5957442045862,-79.4005953704505
44932,42.543073,-70.9469975
44933,41.671022,-91.353714
44934,35.252006,-118.859674
44935,33.813818,-118.009183
44936,42.457661,-79.319111
44937,40.7674672,-111.8878282
44938,38.8280534,-104.8241666
44939,38.8976072,-77.0240107
44940,38.647828,-90.335068
44941,38.647836,-90.335058
44942,34.133569,-118.15158
44943,34.133645,-118.151583
44944,33.97728,-117.330515
44945,47.228587,-122.484155
44946,47.228591,-122.483871
44947,47.228591,-122.483943
44948,42.384195,-71.072489
44949,34.096465,-118.329282
44950,34.096485,-118.329256
44951,42.36401,-71.05042
44952,42.363975,-71.050461
44953,41.589345,-93.61528
44954,61.18973,-149.876074
44955,40.490949,-74.478962
44956,38.956151,-90.939954
44957,42.91832,-78.86707
44958,42.91823,-78.867091
44959,42.918273,-78.86708
44960,42.91819,-78.867114
44961,42.918166,-78.867129
44962,34.096462,-118.32925
44963,34.096487,-118.329271
44964,34.096488,-118.329229
44965,34.096488,-118.329241
